x_coord,y_coord,pressure_bar,dist_to_ice_m,roll_deg,pitch_deg,timestamp_s
11.8,95.0,1.096,0.6,-0.29,0.46,1659.5
11.2,95.0,1.095,0.59,0.99,0.52,1660.0
10.6,95.0,1.097,0.58,-1.0,0.19,1660.5
10.0,95.0,1.095,0.6,1.16,0.28,1661.0
9.4,95.0,1.1,0.59,-0.54,0.12,1661.5
8.8,95.0,1.104,0.59,0.34,-0.48,1662.0
8.2,95.0,1.102,0.58,1.18,0.04,1662.5
7.6,95.0,1.097,0.59,0.12,0.37,1663.0
7.0,95.0,1.102,0.58,-0.54,0.52,1663.5
6.4,95.0,1.099,0.59,-0.25,0.53,1664.0
5.8,95.0,1.096,0.61,-0.13,-0.26,1664.5
5.2,95.0,1.098,0.6,0.29,0.1,1665.0
4.6,95.0,1.103,0.61,-0.97,0.04,1665.5
4.0,95.0,1.1,0.62,-1.03,-0.65,1666.0
3.4,95.0,1.096,0.61,-0.16,0.48,1666.5
2.8,95.0,1.096,0.59,-1.06,0.68,1667.0
2.2,95.0,1.096,0.62,-1.16,-0.68,1667.5
1.6,95.0,1.096,0.59,-0.24,0.22,1668.0
1.0,95.0,1.098,0.61,0.28,-0.78,1668.5
0.4,95.0,1.102,0.62,-1.16,-0.23,1669.0
0,100.0,1.104,0.62,-0.08,0.79,1669.5
0.6,100.0,1.104,0.62,-1.07,0.33,1670.0
1.2,100.0,1.099,0.59,-0.24,0.72,1670.5
1.8,100.0,1.104,0.6,-0.4,-0.53,1671.0
2.4,100.0,1.102,0.59,0.13,0.63,1671.5
3.0,100.0,1.101,0.58,0.26,-0.11,1672.0
3.6,100.0,1.097,0.6,-1.07,0.56,1672.5
4.2,100.0,1.1,0.6,-0.96,-0.46,1673.0
4.8,100.0,1.101,0.62,0.94,0.19,1673.5
5.4,100.0,1.105,0.58,0.2,0.67,1674.0
6.0,100.0,1.101,0.61,0.83,-0.2,1674.5
6.6,100.0,1.096,0.61,0.29,0.35,1675.0
7.2,100.0,1.095,0.6,-0.99,-0.75,1675.5
7.8,100.0,1.101,0.61,0.77,0.13,1676.0
8.4,100.0,1.097,0.59,0.63,0.38,1676.5
9.0,100.0,1.101,0.62,1.03,-0.56,1677.0
9.6,100.0,1.099,0.6,0.69,0.4,1677.5
10.2,100.0,1.1,0.58,-0.1,0.09,1678.0
10.8,100.0,1.095,0.58,0.18,-0.79,1678.5
11.4,100.0,1.105,0.59,-0.04,0.73,1679.0
12.0,100.0,1.105,0.59,0.94,-0.06,1679.5
12.6,100.0,1.103,0.6,1.08,-0.77,1680.0
13.2,100.0,1.099,0.62,0.09,-0.34,1680.5
13.8,100.0,1.103,0.6,-0.98,-0.14,1681.0
14.4,100.0,1.098,0.61,-0.55,-0.8,1681.5
15.0,100.0,1.096,0.61,0.04,0.24,1682.0
15.6,100.0,1.097,0.62,0.5,0.12,1682.5
16.2,100.0,1.097,0.61,-0.95,-0.07,1683.0
16.8,100.0,1.103,0.61,0.35,0.12,1683.5
17.4,100.0,1.105,0.58,-0.51,0.62,1684.0
18.0,100.0,1.098,0.58,-0.18,0.35,1684.5
18.6,100.0,1.104,0.59,-0.74,0.43,1685.0
19.2,100.0,1.104,0.61,0.26,-0.02,1685.5
19.8,100.0,1.098,0.62,0.76,0.7,1686.0
20.4,100.0,1.104,0.59,0.9,0.45,1686.5
21.0,100.0,1.103,0.61,-0.09,0.58,1687.0
21.6,100.0,1.102,0.58,0.57,0.28,1687.5
22.2,100.0,1.103,0.61,-1.17,-0.65,1688.0
22.8,100.0,1.103,0.59,-0.11,-0.19,1688.5
23.4,100.0,1.103,0.6,-0.22,0.61,1689.0
24.0,100.0,1.097,0.62,-0.72,0.09,1689.5
24.6,100.0,1.096,0.59,-0.35,-0.74,1690.0
25.2,100.0,1.099,0.62,0.43,0.0,1690.5
25.8,100.0,1.102,0.62,0.85,-0.38,1691.0
26.4,100.0,1.104,0.6,0.4,-0.67,1691.5
27.0,100.0,1.101,0.61,1.1,-0.09,1692.0
27.6,100.0,1.101,0.59,-0.56,0.4,1692.5
28.2,100.0,1.099,0.6,-0.05,0.1,1693.0
28.8,100.0,1.097,0.59,0.55,-0.07,1693.5
29.4,100.0,1.101,0.6,-0.21,0.01,1694.0
30.0,100.0,1.105,0.61,-0.68,0.26,1694.5
30.6,100.0,1.104,0.59,0.41,0.07,1695.0
31.2,100.0,1.097,0.6,0.37,0.63,1695.5
31.8,100.0,1.102,0.61,0.65,0.29,1696.0
32.4,100.0,1.1,0.59,1.0,-0.34,1696.5
33.0,100.0,1.099,0.62,-0.42,-0.08,1697.0
33.6,100.0,1.104,0.59,0.4,0.54,1697.5
34.2,100.0,1.098,0.58,0.87,-0.6,1698.0
34.8,100.0,1.099,0.61,1.1,-0.51,1698.5
35.4,100.0,1.1,0.59,0.45,0.51,1699.0
36.0,100.0,1.104,0.58,0.69,-0.31,1699.5
36.6,100.0,1.098,0.59,0.27,-0.07,1700.0
37.2,100.0,1.1,0.61,-1.17,-0.73,1700.5
37.8,100.0,1.102,0.6,1.03,0.4,1701.0
38.4,100.0,1.099,0.6,0.92,0.35,1701.5
39.0,100.0,1.095,0.59,-0.13,0.02,1702.0
39.6,100.0,1.099,0.61,-1.04,0.43,1702.5
40.2,100.0,1.103,0.6,-0.58,-0.65,1703.0
40.8,100.0,1.098,0.59,-0.99,0.6,1703.5
41.4,100.0,1.103,0.62,-1.02,-0.25,1704.0
42.0,100.0,1.104,0.61,-0.05,0.52,1704.5
42.6,100.0,1.097,0.59,0.95,-0.76,1705.0
43.2,100.0,1.103,0.58,1.08,-0.09,1705.5
43.8,100.0,1.1,0.6,0.28,0.56,1706.0
44.4,100.0,1.098,0.61,1.17,-0.03,1706.5
45.0,100.0,1.095,0.6,0.26,0.56,1707.0
45.6,100.0,1.103,0.6,-0.25,0.21,1707.5
46.2,100.0,1.096,0.58,-1.01,-0.3,1708.0
46.8,100.0,1.103,0.6,0.05,0.5,1708.5
47.4,100.0,1.098,0.61,-0.49,-0.06,1709.0
48.0,100.0,1.097,0.6,0.63,0.64,1709.5
48.6,100.0,1.098,0.59,-0.96,0.38,1710.0
49.2,100.0,1.098,0.61,0.01,0.06,1710.5
49.8,100.0,1.101,0.6,0.34,-0.12,1711.0
50.4,100.0,1.1,0.61,-1.08,0.62,1711.5
51.0,100.0,1.1,0.6,-0.91,0.65,1712.0
51.6,100.0,1.1,0.6,0.19,0.76,1712.5
52.2,100.0,1.099,0.6,-0.26,0.52,1713.0
52.8,100.0,1.099,0.58,0.97,0.48,1713.5
53.4,100.0,1.1,0.6,0.48,-0.09,1714.0
54.0,100.0,1.103,0.59,-0.54,0.72,1714.5
54.6,100.0,1.103,0.58,-0.6,-0.07,1715.0
55.2,100.0,1.1,0.6,-0.21,0.46,1715.5
55.8,100.0,1.1,0.6,-0.61,0.72,1716.0
56.4,100.0,1.103,0.61,0.34,-0.58,1716.5
57.0,100.0,1.102,0.6,-0.04,-0.79,1717.0
57.6,100.0,1.101,0.61,0.15,-0.55,1717.5
58.2,100.0,1.096,0.59,0.21,0.16,1718.0
58.8,100.0,1.102,0.62,0.42,0.16,1718.5
59.4,100.0,1.101,0.59,-1.02,-0.44,1719.0
60.0,100.0,1.105,0.6,-0.62,-0.26,1719.5
60.6,100.0,1.103,0.61,-0.94,-0.67,1720.0
61.2,100.0,1.103,0.62,0.41,0.18,1720.5
61.8,100.0,1.101,0.62,0.38,0.18,1721.0
62.4,100.0,1.102,0.61,1.08,-0.7,1721.5
63.0,100.0,1.096,0.6,-0.77,0.35,1722.0
63.6,100.0,1.1,0.58,-0.35,0.07,1722.5
64.2,100.0,1.1,0.61,0.35,0.64,1723.0
64.8,100.0,1.1,0.62,0.98,0.28,1723.5
65.4,100.0,1.1,0.6,0.74,-0.05,1724.0
66.0,100.0,1.098,0.6,-0.38,0.26,1724.5
66.6,100.0,1.096,0.6,1.13,0.66,1725.0
67.2,100.0,1.095,0.62,0.57,-0.74,1725.5
67.8,100.0,1.101,0.61,0.91,-0.79,1726.0
68.4,100.0,1.097,0.59,-1.14,0.22,1726.5
69.0,100.0,1.104,0.59,-0.07,0.51,1727.0
69.6,100.0,1.104,0.61,0.78,-0.56,1727.5
70.2,100.0,1.098,0.61,1.1,0.06,1728.0
70.8,100.0,1.102,0.58,0.72,0.04,1728.5
71.4,100.0,1.095,0.61,0.13,0.53,1729.0
72.0,100.0,1.1,0.6,1.18,-0.25,1729.5
72.6,100.0,1.097,0.59,-1.07,0.24,1730.0
73.2,100.0,1.096,0.61,-0.18,0.07,1730.5
73.8,100.0,1.1,0.62,-0.92,-0.19,1731.0
74.4,100.0,1.096,0.6,-1.11,0.62,1731.5
75.0,100.0,1.096,0.6,-0.84,-0.11,1732.0
75.6,100.0,1.096,0.6,0.98,-0.6,1732.5
76.2,100.0,1.104,0.61,-0.6,0.64,1733.0
76.8,100.0,1.098,0.61,-0.67,0.09,1733.5
77.4,100.0,1.099,0.61,1.19,-0.66,1734.0
78.0,100.0,1.101,0.62,-0.85,0.7,1734.5
78.6,100.0,1.098,0.6,-0.25,-0.66,1735.0
79.2,100.0,1.105,0.59,1.12,-0.61,1735.5
79.8,100.0,1.1,0.61,0.7,0.57,1736.0
80.4,100.0,1.105,0.59,-0.53,0.58,1736.5
81.0,100.0,1.103,0.58,1.15,0.05,1737.0
81.6,100.0,1.1,0.61,-0.4,0.78,1737.5
82.2,100.0,1.1,0.61,-0.11,-0.73,1738.0
82.8,100.0,1.098,0.62,0.8,-0.71,1738.5
83.4,100.0,1.097,0.6,-0.56,-0.28,1739.0
84.0,100.0,1.104,0.59,-0.41,0.58,1739.5
84.6,100.0,1.099,0.58,0.74,-0.67,1740.0
85.2,100.0,1.102,0.59,0.74,0.39,1740.5
85.8,100.0,1.103,0.6,0.62,0.61,1741.0
86.4,100.0,1.1,0.6,-0.37,0.5,1741.5
87.0,100.0,1.096,0.6,-1.13,-0.32,1742.0
87.6,100.0,1.098,0.62,-0.56,-0.09,1742.5
88.2,100.0,1.101,0.6,0.99,-0.71,1743.0
88.8,100.0,1.098,0.62,0.32,0.14,1743.5
89.4,100.0,1.099,0.6,1.04,0.02,1744.0
90.0,100.0,1.096,0.62,-0.35,-0.69,1744.5
90.6,100.0,1.102,0.58,0.17,-0.02,1745.0
91.2,100.0,1.1,0.6,-0.89,-0.48,1745.5
91.8,100.0,1.102,0.6,-0.11,0.46,1746.0
92.4,100.0,1.102,0.59,-0.01,0.78,1746.5
93.0,100.0,1.104,0.6,0.08,-0.54,1747.0
93.6,100.0,1.103,0.59,-0.69,0.73,1747.5
94.2,100.0,1.098,0.6,-0.27,-0.11,1748.0
94.8,100.0,1.101,0.59,-0.67,-0.19,1748.5
95.4,100.0,1.105,0.59,-0.93,-0.06,1749.0
96.0,100.0,1.101,0.61,0.6,0.7,1749.5
96.6,100.0,1.098,0.59,0.74,0.18,1750.0
97.2,100.0,1.097,0.62,-0.35,0.66,1750.5
97.8,100.0,1.101,0.62,0.14,0.7,1751.0
98.4,100.0,1.099,0.61,0.2,-0.55,1751.5
99.0,100.0,1.098,0.6,-0.25,0.37,1752.0
99.6,100.0,1.099,0.61,-0.98,0.12,1752.5
100,100,1.1,0.61,-0.02,-0.01,1753.0
99.4,100,1.101,0.62,-0.85,-0.04,1753.5
98.8,100,1.1,0.6,1.14,-0.09,1754.0
98.2,100,1.097,0.62,0.71,-0.19,1754.5
97.6,100,1.1,0.61,-0.54,0.35,1755.0
97.0,100,1.101,0.61,-0.34,0.31,1755.5
96.4,100,1.1,0.6,0.07,-0.65,1756.0
95.8,100,1.101,0.59,-0.58,0.38,1756.5
95.2,100,1.097,0.6,0.44,0.48,1757.0
94.6,100,1.1,0.61,0.12,0.45,1757.5
94.0,100,1.096,0.61,0.8,0.36,1758.0
93.4,100,1.098,0.6,-0.27,0.4,1758.5
92.8,100,1.103,0.59,0.68,0.35,1759.0
92.2,100,1.098,0.6,-0.4,-0.61,1759.5
91.6,100,1.1,0.58,-0.29,-0.21,1760.0
91.0,100,1.104,0.61,0.03,-0.36,1760.5
90.4,100,1.098,0.61,1.04,-0.25,1761.0
89.8,100,1.1,0.59,-0.86,0.33,1761.5
89.2,100,1.097,0.6,0.84,0.59,1762.0
88.6,100,1.097,0.61,-1.05,0.05,1762.5
88.0,100,1.102,0.61,0.85,-0.47,1763.0
87.4,100,1.102,0.61,0.58,-0.17,1763.5
86.8,100,1.105,0.62,0.43,0.4,1764.0
86.2,100,1.097,0.61,0.25,0.43,1764.5
85.6,100,1.105,0.59,0.85,0.56,1765.0
85.0,100,1.095,0.62,-0.12,0.05,1765.5
84.4,100,1.098,0.58,0.94,-0.74,1766.0
83.8,100,1.102,0.58,-0.82,-0.49,1766.5
83.2,100,1.099,0.59,-0.0,-0.16,1767.0
82.6,100,1.097,0.62,1.04,-0.55,1767.5
82.0,100,1.101,0.58,-1.04,0.36,1768.0
81.4,100,1.098,0.6,0.93,-0.72,1768.5
80.8,100,1.101,0.58,-0.35,0.16,1769.0
80.2,100,1.098,0.59,-0.04,-0.43,1769.5
79.6,100,1.104,0.62,0.93,-0.5,1770.0
79.0,100,1.101,0.59,0.28,0.34,1770.5
78.4,100,1.098,0.6,0.65,0.31,1771.0
77.8,100,1.105,0.62,-0.25,-0.26,1771.5
77.2,100,1.104,0.61,-0.84,-0.54,1772.0
76.6,100,1.104,0.6,1.18,0.03,1772.5
76.0,100,1.1,0.62,-0.36,-0.45,1773.0
75.4,100,1.104,0.59,0.18,0.62,1773.5
74.8,100,1.095,0.58,-0.61,-0.23,1774.0
74.2,100,1.102,0.62,-0.13,0.12,1774.5
73.6,100,1.1,0.58,-0.59,-0.39,1775.0
73.0,100,1.099,0.62,0.85,0.71,1775.5
72.4,100,1.099,0.61,-0.35,0.0,1776.0
71.8,100,1.096,0.62,1.19,-0.68,1776.5
71.2,100,1.103,0.62,1.17,-0.56,1777.0
70.6,100,1.099,0.59,-0.43,-0.15,1777.5
70.0,100,1.098,0.59,-0.16,0.62,1778.0
69.4,100,1.099,0.58,0.53,-0.14,1778.5
68.8,100,1.096,0.6,-0.78,0.25,1779.0
68.2,100,1.102,0.59,1.05,-0.36,1779.5
67.6,100,1.103,0.61,-1.18,-0.42,1780.0
67.0,100,1.102,0.6,-0.94,0.47,1780.5
66.4,100,1.101,0.59,-0.27,-0.22,1781.0
65.8,100,1.1,0.6,0.8,-0.6,1781.5
65.2,100,1.1,0.6,-0.02,-0.69,1782.0
64.6,100,1.095,0.62,0.38,-0.39,1782.5
64.0,100,1.096,0.6,1.18,-0.8,1783.0
63.4,100,1.102,0.59,-0.71,0.49,1783.5
62.8,100,1.103,0.59,-0.62,-0.59,1784.0
62.2,100,1.101,0.6,0.8,-0.74,1784.5
61.6,100,1.095,0.59,0.26,0.3,1785.0
61.0,100,1.098,0.6,-0.43,0.54,1785.5
60.4,100,1.098,0.61,0.64,-0.37,1786.0
59.8,100,1.1,0.6,-0.23,-0.05,1786.5
59.2,100,1.102,0.61,-0.94,0.35,1787.0
58.6,100,1.099,0.61,0.17,0.24,1787.5
58.0,100,1.102,0.6,-0.46,0.41,1788.0
57.4,100,1.101,0.6,-0.62,0.74,1788.5
56.8,100,1.105,0.59,-1.03,0.59,1789.0
56.2,100,1.099,0.62,-0.73,0.13,1789.5
55.6,100,1.102,0.62,-0.64,-0.3,1790.0
55.0,100,1.104,0.59,0.79,-0.31,1790.5
54.4,100,1.099,0.59,0.15,0.12,1791.0
53.8,100,1.101,0.61,1.19,-0.25,1791.5
53.2,100,1.105,0.61,-0.29,-0.49,1792.0
52.6,100,1.098,0.6,0.95,0.23,1792.5
52.0,100,1.104,0.59,1.1,0.68,1793.0
51.4,100,1.105,0.61,-0.37,-0.43,1793.5
50.8,100,1.103,0.61,0.54,-0.23,1794.0
50.2,100,1.097,0.58,0.46,0.63,1794.5
49.6,100,1.096,0.6,0.32,0.05,1795.0
49.0,100,1.101,0.58,0.54,-0.06,1795.5
48.4,100,1.098,0.61,0.14,0.27,1796.0
47.8,100,1.095,0.59,-0.95,0.12,1796.5
47.2,100,1.103,0.6,-0.8,-0.64,1797.0
46.6,100,1.096,0.61,0.85,-0.08,1797.5
46.0,100,1.104,0.6,-0.65,0.24,1798.0
45.4,100,1.1,0.59,-0.79,0.25,1798.5
44.8,100,1.103,0.6,0.66,-0.08,1799.0
44.2,100,1.099,0.62,-0.67,0.49,1799.5
43.6,100,1.113,0.4,-6.89,-4.26,1800.0
43.0,100,1.065,0.42,33.31,13.31,1800.5
42.4,100,1.028,0.48,43.09,26.46,1801.0
41.8,100,1.009,0.56,12.58,24.67,1801.5
41.2,100,1.014,0.65,-24.21,8.81,1802.0
40.6,100,1.039,0.73,-36.65,-7.62,1802.5
40.0,100,1.077,0.76,-15.02,-24.71,1803.0
39.4,100,1.118,0.76,18.78,-23.41,1803.5
38.8,100,1.153,0.72,40.14,-13.25,1804.0
38.2,100,1.173,0.65,17.7,6.56,1804.5
37.6,100,1.174,0.58,-14.55,19.51,1805.0
37.0,100,1.157,0.51,-34.55,22.27,1805.5
36.4,100,1.128,0.47,-22.28,15.09,1806.0
35.8,100,1.094,0.47,2.72,-4.89,1806.5
35.2,100,1.064,0.49,22.27,-13.66,1807.0
34.6,100,1.045,0.54,26.76,-19.28,1807.5
34.0,100,1.04,0.6,3.97,-10.06,1808.0
33.4,100,1.05,0.66,-24.59,0.89,1808.5
32.8,100,1.071,0.69,-19.45,8.73,1809.0
32.2,100,1.097,0.7,-0.16,16.39,1809.5
31.6,100,1.121,0.69,16.96,9.94,1810.0
31.0,100,1.138,0.66,23.07,0.14,1810.5
30.4,100,1.145,0.61,2.95,-6.85,1811.0
29.8,100,1.14,0.57,-16.58,-14.38,1811.5
29.2,100,1.126,0.54,-19.35,-10.98,1812.0
28.6,100,1.107,0.53,-9.68,-5.87,1812.5
28.0,100,1.09,0.53,6.92,2.0,1813.0
27.4,100,1.077,0.55,12.15,9.8,1813.5
26.8,100,1.071,0.58,5.99,7.9,1814.0
26.2,100,1.073,0.61,-10.21,4.01,1814.5
25.6,100,1.081,0.63,-11.96,-3.98,1815.0
25.0,100,1.092,0.64,-3.47,-6.28,1815.5
24.4,100,1.103,0.64,3.75,-4.18,1816.0
23.8,100,1.111,0.63,11.63,-5.6,1816.5
23.2,100,1.114,0.61,8.23,2.83,1817.0
22.6,100,1.112,0.6,-4.22,0.04,1817.5
22.0,100,1.108,0.59,-8.22,3.36,1818.0
21.4,100,1.103,0.59,-7.57,1.6,1818.5
20.8,100,1.1,0.59,-1.43,0.53,1819.0
20.2,100,1.099,0.6,-3.51,-3.04,1819.5
19.6,100,1.1,0.6,1.0,1.9,1820.0
19.0,100,1.095,0.6,-0.16,-0.36,1820.5
18.4,100,1.101,0.59,0.95,-0.71,1821.0
17.8,100,1.101,0.61,1.0,-0.35,1821.5
17.2,100,1.096,0.59,0.16,0.76,1822.0
16.6,100,1.1,0.6,-0.9,0.67,1822.5
16.0,100,1.1,0.58,-0.96,-0.71,1823.0
15.4,100,1.096,0.61,0.13,-0.53,1823.5
14.8,100,1.1,0.59,0.04,0.5,1824.0
14.2,100,1.102,0.59,-0.91,-0.73,1824.5
13.6,100,1.101,0.6,0.73,-0.17,1825.0
13.0,100,1.101,0.62,-0.78,0.07,1825.5
12.4,100,1.096,0.58,0.25,-0.72,1826.0
11.8,100,1.097,0.59,1.12,-0.51,1826.5
11.2,100,1.101,0.62,-1.08,-0.22,1827.0
10.6,100,1.099,0.61,-1.04,0.18,1827.5
10.0,100,1.104,0.61,0.55,-0.23,1828.0
9.4,100,1.1,0.62,-0.3,-0.35,1828.5
8.8,100,1.103,0.59,0.22,0.67,1829.0
8.2,100,1.096,0.61,0.08,0.37,1829.5
7.6,100,1.097,0.59,0.54,-0.6,1830.0
7.0,100,1.095,0.62,1.01,-0.47,1830.5
6.4,100,1.095,0.6,1.0,0.25,1831.0
5.8,100,1.096,0.6,0.8,-0.65,1831.5
5.2,100,1.096,0.58,1.1,-0.33,1832.0
4.6,100,1.102,0.59,-0.36,0.04,1832.5
4.0,100,1.1,0.58,-1.03,-0.2,1833.0
3.4,100,1.103,0.61,-0.61,0.8,1833.5
2.8,100,1.098,0.59,0.54,-0.28,1834.0
2.2,100,1.101,0.6,-1.0,-0.28,1834.5
1.6,100,1.097,0.6,-0.22,0.07,1835.0
1.0,100,1.095,0.6,-0.91,-0.49,1835.5
0.4,100,1.103,0.59,1.0,0.2,1836.0
0,100,1.102,0.58,-0.18,0.55,1836.5
0.6,100,1.102,0.58,-0.84,0.37,1837.0
1.2,100,1.101,0.6,0.57,0.75,1837.5
1.8,100,1.103,0.61,-0.26,-0.63,1838.0
2.4,100,1.104,0.62,0.19,0.3,1838.5
3.0,100,1.102,0.61,0.41,0.61,1839.0
3.6,100,1.096,0.6,0.27,0.68,1839.5
4.2,100,1.102,0.61,0.51,0.74,1840.0
4.8,100,1.098,0.58,-0.51,0.58,1840.5
5.4,100,1.1,0.59,0.22,-0.35,1841.0
6.0,100,1.097,0.6,-1.04,-0.58,1841.5
6.6,100,1.1,0.61,0.34,0.12,1842.0
7.2,100,1.096,0.58,-0.85,0.72,1842.5
7.8,100,1.1,0.61,-0.13,-0.61,1843.0
8.4,100,1.104,0.58,-0.82,-0.32,1843.5
9.0,100,1.102,0.61,0.37,-0.14,1844.0
9.6,100,1.099,0.61,-0.57,0.41,1844.5
10.2,100,1.103,0.61,0.27,0.32,1845.0
10.8,100,1.1,0.6,0.51,-0.47,1845.5
11.4,100,1.1,0.61,-0.62,0.43,1846.0
12.0,100,1.096,0.61,-0.13,-0.45,1846.5
12.6,100,1.096,0.62,0.36,-0.3,1847.0
13.2,100,1.101,0.59,-0.83,0.66,1847.5
13.8,100,1.102,0.59,-0.68,0.31,1848.0
14.4,100,1.1,0.62,-1.01,0.59,1848.5
15.0,100,1.101,0.61,0.05,0.04,1849.0
15.6,100,1.104,0.61,-0.26,0.69,1849.5
16.2,100,1.095,0.61,-0.84,0.11,1850.0
16.8,100,1.096,0.58,-0.72,-0.19,1850.5
17.4,100,1.096,0.62,-0.53,-0.75,1851.0
18.0,100,1.096,0.58,0.67,-0.32,1851.5
18.6,100,1.102,0.58,0.85,0.15,1852.0
19.2,100,1.102,0.59,-0.11,-0.62,1852.5
19.8,100,1.097,0.58,-0.68,0.07,1853.0
20.4,100,1.104,0.58,1.0,-0.23,1853.5
21.0,100,1.103,0.59,0.77,0.08,1854.0
21.6,100,1.104,0.59,1.06,-0.75,1854.5
22.2,100,1.102,0.58,0.95,0.76,1855.0
22.8,100,1.103,0.59,-0.02,0.19,1855.5
23.4,100,1.105,0.58,0.01,-0.31,1856.0
24.0,100,1.096,0.58,0.84,0.67,1856.5
24.6,100,1.1,0.62,-0.42,0.77,1857.0
25.2,100,1.102,0.61,-0.88,-0.63,1857.5
25.8,100,1.098,0.61,1.04,-0.02,1858.0
26.4,100,1.1,0.59,0.24,-0.6,1858.5
27.0,100,1.1,0.59,-0.37,0.79,1859.0
27.6,100,1.099,0.6,-0.44,-0.8,1859.5
28.2,100,1.1,0.6,0.02,-0.74,1860.0
28.8,100,1.102,0.62,-0.03,0.42,1860.5
29.4,100,1.103,0.62,-0.21,-0.68,1861.0
30.0,100,1.104,0.6,-1.13,-0.02,1861.5
30.6,100,1.1,0.58,-0.99,-0.38,1862.0
31.2,100,1.099,0.58,-0.87,0.1,1862.5
31.8,100,1.103,0.62,1.15,-0.39,1863.0
32.4,100,1.1,0.59,0.44,-0.35,1863.5
33.0,100,1.103,0.6,1.14,0.49,1864.0
33.6,100,1.096,0.59,-0.83,-0.37,1864.5
34.2,100,1.103,0.62,-0.62,-0.75,1865.0
34.8,100,1.103,0.61,0.57,-0.23,1865.5
35.4,100,1.102,0.59,0.04,0.5,1866.0
36.0,100,1.104,0.61,-0.51,-0.15,1866.5
36.6,100,1.096,0.62,-0.25,-0.75,1867.0
37.2,100,1.1,0.61,-0.08,0.77,1867.5
37.8,100,1.098,0.6,-0.16,-0.36,1868.0
38.4,100,1.096,0.59,-0.77,-0.67,1868.5
39.0,100,1.095,0.6,-0.15,-0.62,1869.0
39.6,100,1.104,0.59,0.51,0.32,1869.5
40.2,100,1.097,0.6,-1.12,0.72,1870.0
40.8,100,1.099,0.62,-0.79,-0.75,1870.5
41.4,100,1.101,0.58,-0.43,-0.01,1871.0
42.0,100,1.095,0.6,0.86,-0.53,1871.5
42.6,100,1.096,0.61,0.79,0.78,1872.0
43.2,100,1.104,0.61,0.02,-0.08,1872.5
43.8,100,1.103,0.59,0.43,-0.3,1873.0
44.4,100,1.1,0.62,0.96,0.48,1873.5
45.0,100,1.099,0.6,0.05,0.05,1874.0
45.6,100,1.103,0.59,-0.35,0.38,1874.5
46.2,100,1.104,0.59,0.1,-0.02,1875.0
46.8,100,1.095,0.62,0.55,-0.17,1875.5
47.4,100,1.1,0.6,0.68,0.01,1876.0
48.0,100,1.096,0.62,-0.85,0.32,1876.5
48.6,100,1.101,0.58,-0.87,0.79,1877.0
49.2,100,1.097,0.58,-1.01,-0.03,1877.5
49.8,100,1.099,0.61,0.21,-0.01,1878.0
50.4,100,1.104,0.61,0.66,0.27,1878.5
51.0,100,1.1,0.58,0.01,0.57,1879.0
51.6,100,1.103,0.61,-0.17,0.26,1879.5
52.2,100,1.101,0.6,-0.58,0.1,1880.0
52.8,100,1.103,0.59,-1.08,0.19,1880.5
53.4,100,1.105,0.62,0.66,-0.33,1881.0
54.0,100,1.095,0.62,-0.97,0.13,1881.5
54.6,100,1.101,0.6,-1.19,0.51,1882.0
55.2,100,1.098,0.6,0.74,-0.08,1882.5
55.8,100,1.101,0.61,0.67,0.44,1883.0
56.4,100,1.096,0.62,-0.62,-0.21,1883.5
57.0,100,1.104,0.6,-0.53,-0.27,1884.0
57.6,100,1.103,0.61,0.96,-0.56,1884.5
58.2,100,1.105,0.61,0.16,-0.02,1885.0
58.8,100,1.1,0.61,-0.98,0.18,1885.5
59.4,100,1.104,0.61,0.27,-0.15,1886.0
60.0,100,1.099,0.6,0.21,-0.29,1886.5
60.6,100,1.096,0.6,-0.36,-0.09,1887.0
61.2,100,1.099,0.62,-1.16,-0.75,1887.5
61.8,100,1.101,0.62,1.1,-0.28,1888.0
62.4,100,1.096,0.6,0.43,0.68,1888.5
63.0,100,1.104,0.62,0.55,0.29,1889.0
63.6,100,1.102,0.6,0.78,-0.54,1889.5
64.2,100,1.099,0.6,0.86,0.39,1890.0
64.8,100,1.102,0.59,-1.17,-0.75,1890.5
65.4,100,1.098,0.62,0.48,-0.25,1891.0
66.0,100,1.104,0.6,0.75,-0.56,1891.5
66.6,100,1.099,0.6,-0.8,0.31,1892.0
67.2,100,1.096,0.58,0.84,-0.62,1892.5
67.8,100,1.098,0.6,-0.65,0.52,1893.0
68.4,100,1.097,0.58,0.55,0.29,1893.5
69.0,100,1.098,0.61,0.5,-0.51,1894.0
69.6,100,1.098,0.6,-0.28,0.16,1894.5
70.2,100,1.101,0.59,-0.86,0.52,1895.0
70.8,100,1.096,0.59,-0.91,-0.17,1895.5
71.4,100,1.097,0.62,0.92,-0.73,1896.0
72.0,100,1.095,0.61,0.6,0.07,1896.5
72.6,100,1.097,0.61,0.22,0.39,1897.0
73.2,100,1.104,0.59,-0.63,0.78,1897.5
73.8,100,1.1,0.61,0.82,0.26,1898.0
74.4,100,1.103,0.58,-0.45,-0.62,1898.5
75.0,100,1.098,0.59,1.09,0.41,1899.0
75.6,100,1.104,0.6,0.43,-0.3,1899.5
76.2,100,1.101,0.58,-0.72,0.63,1900.0
76.8,100,1.102,0.6,0.71,0.59,1900.5
77.4,100,1.102,0.59,0.67,-0.68,1901.0
78.0,100,1.099,0.59,0.87,0.11,1901.5
